date,cn_interest_rate,uk_interest_rate,cn_exports,cn_imports,cn_trade_balance,uk_exports,uk_imports,cn_cpi,uk_cpi,cn_inflation,uk_inflation,cn_gdp,uk_gdp,dxy,gold_volatility,oil_volatility,cn_share_price,uk_share_price
2020/4/11,2.9,0.25,2.07545E+11,1.55811E+11,51733260000,18591160000,26481060000,111.3,108.6,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,122.1592,27.59,129.88,76.07638,87.03309
2020/4/12,2.9,0.25,2.07545E+11,1.55811E+11,51733260000,18591160000,26481060000,111.3,108.6,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,122.1592,27.59,129.88,76.07638,87.03309
2020/4/13,2.9,0.25,2.07545E+11,1.55811E+11,51733260000,18591160000,26481060000,111.3,108.6,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,122.5203,28.41,114.44,76.07638,87.03309
2020/4/14,2.9,0.25,2.07545E+11,1.55811E+11,51733260000,18591160000,26481060000,111.3,108.6,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,122.1121,28.87,115.48,76.07638,87.03309
2020/4/15,2.9,0.25,2.07545E+11,1.55811E+11,51733260000,18591160000,26481060000,111.3,108.6,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,123.0752,27.39,120.38,76.07638,87.03309
2020/4/16,2.9,0.25,2.07545E+11,1.55811E+11,51733260000,18591160000,26481060000,111.3,108.6,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,123.4615,27.74,115.1,76.07638,87.03309
2020/4/17,2.9,0.25,2.07545E+11,1.55811E+11,51733260000,18591160000,26481060000,111.3,108.6,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,122.871,26.96,95.91,76.07638,87.03309
2020/4/18,2.9,0.25,2.07545E+11,1.55811E+11,51733260000,18591160000,26481060000,111.3,108.6,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,122.871,26.96,95.91,76.07638,87.03309
2020/4/19,2.9,0.25,2.07545E+11,1.55811E+11,51733260000,18591160000,26481060000,111.3,108.6,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,122.871,26.96,95.91,76.07638,87.03309
2020/4/20,2.9,0.25,2.07545E+11,1.55811E+11,51733260000,18591160000,26481060000,111.3,108.6,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,123.1033,28.01,226.13,76.07638,87.03309
2020/4/21,2.9,0.25,2.07545E+11,1.55811E+11,51733260000,18591160000,26481060000,111.3,108.6,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,123.9116,30.62,325.15,76.07638,87.03309
2020/4/22,2.9,0.25,2.07545E+11,1.55811E+11,51733260000,18591160000,26481060000,111.3,108.6,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,123.9256,30.44,236.8,76.07638,87.03309
2020/4/23,2.9,0.25,2.07545E+11,1.55811E+11,51733260000,18591160000,26481060000,111.3,108.6,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,123.7542,30.25,211,76.07638,87.03309
2020/4/24,2.9,0.25,2.07545E+11,1.55811E+11,51733260000,18591160000,26481060000,111.3,108.6,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,124.1615,29.22,173.53,76.07638,87.03309
2020/4/25,2.9,0.25,2.07545E+11,1.55811E+11,51733260000,18591160000,26481060000,111.3,108.6,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,124.1615,29.22,173.53,76.07638,87.03309
2020/4/26,2.9,0.25,2.07545E+11,1.55811E+11,51733260000,18591160000,26481060000,111.3,108.6,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,124.1615,29.22,173.53,76.07638,87.03309
2020/4/27,2.9,0.25,2.07545E+11,1.55811E+11,51733260000,18591160000,26481060000,111.3,108.6,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,123.8843,26.75,185.47,76.07638,87.03309
2020/4/28,2.9,0.25,2.07545E+11,1.55811E+11,51733260000,18591160000,26481060000,111.3,108.6,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,123.3693,24.43,198.77,76.07638,87.03309
2020/4/29,2.9,0.25,2.07545E+11,1.55811E+11,51733260000,18591160000,26481060000,111.3,108.6,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,122.7782,24.16,195.59,76.07638,87.03309
2020/4/30,2.9,0.25,2.07545E+11,1.55811E+11,51733260000,18591160000,26481060000,111.3,108.6,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,122.327,24.24,104.98,76.07638,87.03309
2020/5/1,2.9,0.25,2.09428E+11,1.52973E+11,56454240000,19960200000,26941530000,110.4,108.6,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,123.1492,24.25,110.18,77.54418,90.33038
2020/5/2,2.9,0.25,2.09428E+11,1.52973E+11,56454240000,19960200000,26941530000,110.4,108.6,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,123.1492,24.25,110.18,77.54418,90.33038
2020/5/3,2.9,0.25,2.09428E+11,1.52973E+11,56454240000,19960200000,26941530000,110.4,108.6,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,123.1492,24.25,110.18,77.54418,90.33038
2020/5/4,2.9,0.25,2.09428E+11,1.52973E+11,56454240000,19960200000,26941530000,110.4,108.6,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,123.2117,23.68,97.42,77.54418,90.33038
2020/5/5,2.9,0.25,2.09428E+11,1.52973E+11,56454240000,19960200000,26941530000,110.4,108.6,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,122.803,24.97,97.27,77.54418,90.33038
2020/5/6,2.9,0.25,2.09428E+11,1.52973E+11,56454240000,19960200000,26941530000,110.4,108.6,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,123.609,24.47,115.39,77.54418,90.33038
2020/5/7,2.9,0.25,2.09428E+11,1.52973E+11,56454240000,19960200000,26941530000,110.4,108.6,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,123.1249,26.15,110.62,77.54418,90.33038
2020/5/8,2.9,0.25,2.09428E+11,1.52973E+11,56454240000,19960200000,26941530000,110.4,108.6,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,122.5379,24.89,98.7,77.54418,90.33038
2020/5/9,2.9,0.25,2.09428E+11,1.52973E+11,56454240000,19960200000,26941530000,110.4,108.6,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,122.5379,24.89,98.7,77.54418,90.33038
2020/5/10,2.9,0.25,2.09428E+11,1.52973E+11,56454240000,19960200000,26941530000,110.4,108.6,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,122.5379,24.89,98.7,77.54418,90.33038
2020/5/11,2.9,0.25,2.09428E+11,1.52973E+11,56454240000,19960200000,26941530000,110.4,108.6,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,123.2333,23.55,109.72,77.54418,90.33038
2020/5/12,2.9,0.25,2.09428E+11,1.52973E+11,56454240000,19960200000,26941530000,110.4,108.6,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,123.0592,22.45,86.86,77.54418,90.33038
2020/5/13,2.9,0.25,2.09428E+11,1.52973E+11,56454240000,19960200000,26941530000,110.4,108.6,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,123.5408,22.71,82.83,77.54418,90.33038
2020/5/14,2.9,0.25,2.09428E+11,1.52973E+11,56454240000,19960200000,26941530000,110.4,108.6,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,123.6429,24.15,80.05,77.54418,90.33038
2020/5/15,2.9,0.25,2.09428E+11,1.52973E+11,56454240000,19960200000,26941530000,110.4,108.6,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,123.5991,23.63,76.39,77.54418,90.33038
2020/5/16,2.9,0.25,2.09428E+11,1.52973E+11,56454240000,19960200000,26941530000,110.4,108.6,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,123.5991,23.63,76.39,77.54418,90.33038
2020/5/17,2.9,0.25,2.09428E+11,1.52973E+11,56454240000,19960200000,26941530000,110.4,108.6,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,123.5991,23.63,76.39,77.54418,90.33038
2020/5/18,2.9,0.25,2.09428E+11,1.52973E+11,56454240000,19960200000,26941530000,110.4,108.6,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,122.7968,22.81,76.14,77.54418,90.33038
2020/5/19,2.9,0.25,2.09428E+11,1.52973E+11,56454240000,19960200000,26941530000,110.4,108.6,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,122.5655,21.33,73.22,77.54418,90.33038
2020/5/20,2.9,0.25,2.09428E+11,1.52973E+11,56454240000,19960200000,26941530000,110.4,108.6,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,122.1007,20.12,73.62,77.54418,90.33038
2020/5/21,2.9,0.25,2.09428E+11,1.52973E+11,56454240000,19960200000,26941530000,110.4,108.6,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,122.0914,19.74,89.06,77.54418,90.33038
2020/5/22,2.9,0.25,2.09428E+11,1.52973E+11,56454240000,19960200000,26941530000,110.4,108.6,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,122.3211,18.95,84.98,77.54418,90.33038
2020/5/23,2.9,0.25,2.09428E+11,1.52973E+11,56454240000,19960200000,26941530000,110.4,108.6,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,122.3211,18.95,84.98,77.54418,90.33038
2020/5/24,2.9,0.25,2.09428E+11,1.52973E+11,56454240000,19960200000,26941530000,110.4,108.6,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,122.3211,18.95,84.98,77.54418,90.33038
2020/5/25,2.9,0.25,2.09428E+11,1.52973E+11,56454240000,19960200000,26941530000,110.4,108.6,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,122.3211,18.95,84.98,77.54418,90.33038
2020/5/26,2.9,0.25,2.09428E+11,1.52973E+11,56454240000,19960200000,26941530000,110.4,108.6,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,121.3864,18.57,75.47,77.54418,90.33038
2020/5/27,2.9,0.25,2.09428E+11,1.52973E+11,56454240000,19960200000,26941530000,110.4,108.6,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,121.5677,18.51,73.89,77.54418,90.33038
2020/5/28,2.9,0.25,2.09428E+11,1.52973E+11,56454240000,19960200000,26941530000,110.4,108.6,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,121.0138,18.1,72.98,77.54418,90.33038
2020/5/29,2.9,0.25,2.09428E+11,1.52973E+11,56454240000,19960200000,26941530000,110.4,108.6,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,120.9458,18.15,69.23,77.54418,90.33038
2020/5/30,2.9,0.25,2.09428E+11,1.52973E+11,56454240000,19960200000,26941530000,110.4,108.6,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,120.9458,18.15,69.23,77.54418,90.33038
2020/5/31,2.9,0.25,2.09428E+11,1.52973E+11,56454240000,19960200000,26941530000,110.4,108.6,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,120.9458,18.15,69.23,77.54418,90.33038
2020/6/1,2.9,0.25,2.07439E+11,1.6785E+11,39588480000,22125430000,31257130000,110.4,108.8,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,120.2686,18.06,64.38,79.65945,94.69035
2020/6/2,2.9,0.25,2.07439E+11,1.6785E+11,39588480000,22125430000,31257130000,110.4,108.8,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,119.6854,18.1,64.71,79.65945,94.69035
2020/6/3,2.9,0.25,2.07439E+11,1.6785E+11,39588480000,22125430000,31257130000,110.4,108.8,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,119.2556,18.47,65.73,79.65945,94.69035
2020/6/4,2.9,0.25,2.07439E+11,1.6785E+11,39588480000,22125430000,31257130000,110.4,108.8,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,119.3014,18.05,65.13,79.65945,94.69035
2020/6/5,2.9,0.25,2.07439E+11,1.6785E+11,39588480000,22125430000,31257130000,110.4,108.8,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,118.8138,18.17,64.2,79.65945,94.69035
2020/6/6,2.9,0.25,2.07439E+11,1.6785E+11,39588480000,22125430000,31257130000,110.4,108.8,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,118.8138,18.17,64.2,79.65945,94.69035
2020/6/7,2.9,0.25,2.07439E+11,1.6785E+11,39588480000,22125430000,31257130000,110.4,108.8,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,118.8138,18.17,64.2,79.65945,94.69035
2020/6/8,2.9,0.25,2.07439E+11,1.6785E+11,39588480000,22125430000,31257130000,110.4,108.8,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,118.6621,17.94,67.24,79.65945,94.69035
2020/6/9,2.9,0.25,2.07439E+11,1.6785E+11,39588480000,22125430000,31257130000,110.4,108.8,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,118.5893,19,67.76,79.65945,94.69035
2020/6/10,2.9,0.25,2.07439E+11,1.6785E+11,39588480000,22125430000,31257130000,110.4,108.8,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,118.5231,20.75,63.06,79.65945,94.69035
2020/6/11,2.9,0.25,2.07439E+11,1.6785E+11,39588480000,22125430000,31257130000,110.4,108.8,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,119.2347,23.04,69.96,79.65945,94.69035
2020/6/12,2.9,0.25,2.07439E+11,1.6785E+11,39588480000,22125430000,31257130000,110.4,108.8,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,119.6645,20.39,70.22,79.65945,94.69035
2020/6/13,2.9,0.25,2.07439E+11,1.6785E+11,39588480000,22125430000,31257130000,110.4,108.8,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,119.6645,20.39,70.22,79.65945,94.69035
2020/6/14,2.9,0.25,2.07439E+11,1.6785E+11,39588480000,22125430000,31257130000,110.4,108.8,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,119.6645,20.39,70.22,79.65945,94.69035
2020/6/15,2.9,0.25,2.07439E+11,1.6785E+11,39588480000,22125430000,31257130000,110.4,108.8,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,119.9539,20.11,68.11,79.65945,94.69035
2020/6/16,2.9,0.25,2.07439E+11,1.6785E+11,39588480000,22125430000,31257130000,110.4,108.8,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,119.567,19.29,66.63,79.65945,94.69035
2020/6/17,2.9,0.25,2.07439E+11,1.6785E+11,39588480000,22125430000,31257130000,110.4,108.8,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,119.9105,18.88,61.45,79.65945,94.69035
2020/6/18,2.9,0.25,2.07439E+11,1.6785E+11,39588480000,22125430000,31257130000,110.4,108.8,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,120.2173,18.31,61.35,79.65945,94.69035
2020/6/19,2.9,0.25,2.07439E+11,1.6785E+11,39588480000,22125430000,31257130000,110.4,108.8,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,120.2186,18.27,58.73,79.65945,94.69035
2020/6/20,2.9,0.25,2.07439E+11,1.6785E+11,39588480000,22125430000,31257130000,110.4,108.8,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,120.2186,18.27,58.73,79.65945,94.69035
2020/6/21,2.9,0.25,2.07439E+11,1.6785E+11,39588480000,22125430000,31257130000,110.4,108.8,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,120.2186,18.27,58.73,79.65945,94.69035
2020/6/22,2.9,0.25,2.07439E+11,1.6785E+11,39588480000,22125430000,31257130000,110.4,108.8,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,119.7532,19.55,56.76,79.65945,94.69035
2020/6/23,2.9,0.25,2.07439E+11,1.6785E+11,39588480000,22125430000,31257130000,110.4,108.8,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,119.3285,20.51,58.83,79.65945,94.69035
2020/6/24,2.9,0.25,2.07439E+11,1.6785E+11,39588480000,22125430000,31257130000,110.4,108.8,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,119.9744,20.01,64.96,79.65945,94.69035
2020/6/25,2.9,0.25,2.07439E+11,1.6785E+11,39588480000,22125430000,31257130000,110.4,108.8,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,120.2997,19.73,62.69,79.65945,94.69035
2020/6/26,2.9,0.25,2.07439E+11,1.6785E+11,39588480000,22125430000,31257130000,110.4,108.8,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,120.533,20.52,63.69,79.65945,94.69035
2020/6/27,2.9,0.25,2.07439E+11,1.6785E+11,39588480000,22125430000,31257130000,110.4,108.8,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,120.533,20.52,63.69,79.65945,94.69035
2020/6/28,2.9,0.25,2.07439E+11,1.6785E+11,39588480000,22125430000,31257130000,110.4,108.8,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,120.533,20.52,63.69,79.65945,94.69035
2020/6/29,2.9,0.25,2.07439E+11,1.6785E+11,39588480000,22125430000,31257130000,110.4,108.8,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,120.6658,19.26,60.04,79.65945,94.69035
2020/6/30,2.9,0.25,2.07439E+11,1.6785E+11,39588480000,22125430000,31257130000,110.4,108.8,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,120.4649,19.65,57.66,79.65945,94.69035
2020/7/1,2.9,0.25,2.24865E+11,1.71683E+11,53182110000,23191690000,33529960000.000004,110,109.2,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,120.0808,18.85,53.43,88.98183,93.51866
2020/7/2,2.9,0.25,2.24865E+11,1.71683E+11,53182110000,23191690000,33529960000.000004,110,109.2,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,119.8555,17.7,51.29,88.98183,93.51866
2020/7/3,2.9,0.25,2.24865E+11,1.71683E+11,53182110000,23191690000,33529960000.000004,110,109.2,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,119.8555,17.7,51.29,88.98183,93.51866
2020/7/4,2.9,0.25,2.24865E+11,1.71683E+11,53182110000,23191690000,33529960000.000004,110,109.2,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,119.8555,17.7,51.29,88.98183,93.51866
2020/7/5,2.9,0.25,2.24865E+11,1.71683E+11,53182110000,23191690000,33529960000.000004,110,109.2,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,119.8555,17.7,51.29,88.98183,93.51866
2020/7/6,2.9,0.25,2.24865E+11,1.71683E+11,53182110000,23191690000,33529960000.000004,110,109.2,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,119.2852,17.42,50.73,88.98183,93.51866
2020/7/7,2.9,0.25,2.24865E+11,1.71683E+11,53182110000,23191690000,33529960000.000004,110,109.2,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,119.5717,17.37,51.39,88.98183,93.51866
2020/7/8,2.9,0.25,2.24865E+11,1.71683E+11,53182110000,23191690000,33529960000.000004,110,109.2,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,119.5525,17.74,48.85,88.98183,93.51866
2020/7/9,2.9,0.25,2.24865E+11,1.71683E+11,53182110000,23191690000,33529960000.000004,110,109.2,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,119.5129,17.39,53.77,88.98183,93.51866
2020/7/10,2.9,0.25,2.24865E+11,1.71683E+11,53182110000,23191690000,33529960000.000004,110,109.2,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,119.3509,16.64,49.71,88.98183,93.51866
2020/7/11,2.9,0.25,2.24865E+11,1.71683E+11,53182110000,23191690000,33529960000.000004,110,109.2,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,119.3509,16.64,49.71,88.98183,93.51866
2020/7/12,2.9,0.25,2.24865E+11,1.71683E+11,53182110000,23191690000,33529960000.000004,110,109.2,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,119.3509,16.64,49.71,88.98183,93.51866
2020/7/13,2.9,0.25,2.24865E+11,1.71683E+11,53182110000,23191690000,33529960000.000004,110,109.2,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,119.1891,16.53,53.41,88.98183,93.51866
2020/7/14,2.9,0.25,2.24865E+11,1.71683E+11,53182110000,23191690000,33529960000.000004,110,109.2,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,119.3901,16,53.04,88.98183,93.51866
2020/7/15,2.9,0.25,2.24865E+11,1.71683E+11,53182110000,23191690000,33529960000.000004,110,109.2,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,119.0331,15.36,47.05,88.98183,93.51866
2020/7/16,2.9,0.25,2.24865E+11,1.71683E+11,53182110000,23191690000,33529960000.000004,110,109.2,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,118.9275,15.37,46.12,88.98183,93.51866
2020/7/17,2.9,0.25,2.24865E+11,1.71683E+11,53182110000,23191690000,33529960000.000004,110,109.2,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,119.124,15.09,40.22,88.98183,93.51866
2020/7/18,2.9,0.25,2.24865E+11,1.71683E+11,53182110000,23191690000,33529960000.000004,110,109.2,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,119.124,15.09,40.22,88.98183,93.51866
2020/7/19,2.9,0.25,2.24865E+11,1.71683E+11,53182110000,23191690000,33529960000.000004,110,109.2,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,119.124,15.09,40.22,88.98183,93.51866
2020/7/20,2.9,0.25,2.24865E+11,1.71683E+11,53182110000,23191690000,33529960000.000004,110,109.2,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,119.0483,15.3,42.59,88.98183,93.51866
2020/7/21,2.9,0.25,2.24865E+11,1.71683E+11,53182110000,23191690000,33529960000.000004,110,109.2,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,118.4042,16.67,41.1,88.98183,93.51866
2020/7/22,2.9,0.25,2.24865E+11,1.71683E+11,53182110000,23191690000,33529960000.000004,110,109.2,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,118.1337,22.45,41.3,88.98183,93.51866
2020/7/23,2.9,0.25,2.24865E+11,1.71683E+11,53182110000,23191690000,33529960000.000004,110,109.2,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,118.0613,21.99,43.83,88.98183,93.51866
2020/7/24,2.9,0.25,2.24865E+11,1.71683E+11,53182110000,23191690000,33529960000.000004,110,109.2,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,118.1329,21.61,42.35,88.98183,93.51866
2020/7/25,2.9,0.25,2.24865E+11,1.71683E+11,53182110000,23191690000,33529960000.000004,110,109.2,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,118.1329,21.61,42.35,88.98183,93.51866
2020/7/26,2.9,0.25,2.24865E+11,1.71683E+11,53182110000,23191690000,33529960000.000004,110,109.2,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,118.1329,21.61,42.35,88.98183,93.51866
2020/7/27,2.9,0.25,2.24865E+11,1.71683E+11,53182110000,23191690000,33529960000.000004,110,109.2,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,117.3869,25.52,41.37,88.98183,93.51866
2020/7/28,2.9,0.25,2.24865E+11,1.71683E+11,53182110000,23191690000,33529960000.000004,110,109.2,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,117.3189,28.96,41.09,88.98183,93.51866
2020/7/29,2.9,0.25,2.24865E+11,1.71683E+11,53182110000,23191690000,33529960000.000004,110,109.2,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,117.2126,26.79,39.58,88.98183,93.51866
2020/7/30,2.9,0.25,2.24865E+11,1.71683E+11,53182110000,23191690000,33529960000.000004,110,109.2,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,117.4008,24.13,42.06,88.98183,93.51866
2020/7/31,2.9,0.25,2.24865E+11,1.71683E+11,53182110000,23191690000,33529960000.000004,110,109.2,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,117.2082,24.46,44.43,88.98183,93.51866
2020/8/1,2.9,0.25,2.28739E+11,1.76887E+11,51852700000,24303780000,34732400000,111.5,108.8,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,117.2082,24.46,44.43,91.29207,92.02005
2020/8/2,2.9,0.25,2.28739E+11,1.76887E+11,51852700000,24303780000,34732400000,111.5,108.8,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,117.2082,24.46,44.43,91.29207,92.02005
2020/8/3,2.9,0.25,2.28739E+11,1.76887E+11,51852700000,24303780000,34732400000,111.5,108.8,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,117.8074,23.56,41.56,91.29207,92.02005
2020/8/4,2.9,0.25,2.28739E+11,1.76887E+11,51852700000,24303780000,34732400000,111.5,108.8,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,117.7833,26.3,40.28,91.29207,92.02005
2020/8/5,2.9,0.25,2.28739E+11,1.76887E+11,51852700000,24303780000,34732400000,111.5,108.8,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,116.8736,25.69,37.12,91.29207,92.02005
2020/8/6,2.9,0.25,2.28739E+11,1.76887E+11,51852700000,24303780000,34732400000,111.5,108.8,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,117.0422,27.36,37.59,91.29207,92.02005
2020/8/7,2.9,0.25,2.28739E+11,1.76887E+11,51852700000,24303780000,34732400000,111.5,108.8,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,117.6239,26.22,37.43,91.29207,92.02005
2020/8/8,2.9,0.25,2.28739E+11,1.76887E+11,51852700000,24303780000,34732400000,111.5,108.8,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,117.6239,26.22,37.43,91.29207,92.02005
2020/8/9,2.9,0.25,2.28739E+11,1.76887E+11,51852700000,24303780000,34732400000,111.5,108.8,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,117.6239,26.22,37.43,91.29207,92.02005
2020/8/10,2.9,0.25,2.28739E+11,1.76887E+11,51852700000,24303780000,34732400000,111.5,108.8,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,117.5821,23.89,35.74,91.29207,92.02005
2020/8/11,2.9,0.25,2.28739E+11,1.76887E+11,51852700000,24303780000,34732400000,111.5,108.8,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,117.3781,27.48,37.5,91.29207,92.02005
2020/8/12,2.9,0.25,2.28739E+11,1.76887E+11,51852700000,24303780000,34732400000,111.5,108.8,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,117.2559,25.85,34.74,91.29207,92.02005
2020/8/13,2.9,0.25,2.28739E+11,1.76887E+11,51852700000,24303780000,34732400000,111.5,108.8,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,117.1193,25.82,34.87,91.29207,92.02005
2020/8/14,2.9,0.25,2.28739E+11,1.76887E+11,51852700000,24303780000,34732400000,111.5,108.8,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,116.9395,23.53,35.1,91.29207,92.02005
2020/8/15,2.9,0.25,2.28739E+11,1.76887E+11,51852700000,24303780000,34732400000,111.5,108.8,2.41942189457782,0.989486703772491,14996414166715.1,2724001478304.59,116.9395,23.53,35.1,91.29207,92.02005
